"tree" "sp" "Y" "X" "elev" "fullname" "mlim" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "FL" "N" "E" "S" "W" "seedlings" "NFC" "sBA" "GI" "HF" "GI_II" "HF_II" "FL_inst" "GI_Tor" "HF_Tor" "GI_III" "HF_III" "GI_IV"
"3173" "11NSmac11" "Smac" 5.855083333 117.9518333 5.31617 "Shorea_macroptera" 40 61 1 0 1 "0" 0 1149.3985 225.2387 NA NA NA NA NA NA 56.4363758971893 105.416706258409 7.14792671577519 325.189250941178 0.117179126488118 5.33097132690456 NA 0.12032094080774 5.45480962564937 0.00169605831141798 0.0707392162416602 0.263320647610402
"3174" "11NSmac2" "Smac" 5.856033333 117.9531333 5.41297 "Shorea_macroptera" 40 80 0 1 1 "0" 0 1293.1477 330.5116 NA NA NA NA NA NA 100.644756320153 105.416706258409 6.21921134386478 234.367870184112 0.0777401417983097 2.9295983773014 NA 0.0793591600256817 2.99200862501011 0.00111419744629157 0.0390037818684419 0.302284609550933
"3175" "11NSmac3" "Smac" 5.8557 117.9532 10 "Shorea_macroptera" 40 61 0 0 1 "0" 0 1300.5948 293.672 NA NA NA NA NA NA 118.691404281613 105.416706258409 4.82842864443726 340.865427365018 0.0791545679415945 5.58795782565604 NA 0.0816664751806687 5.67149938563025 0.00111721454491252 0.079116456309979 0.277110047888428
"3176" "11NSmac4" "Smac" 5.855016667 117.9533167 3.53752 "Shorea_macroptera" 40 51 0 1 NA "0" 0 1313.6433 218.1469 NA NA NA NA NA NA 106.944320898793 105.416706258409 4.65643597124317 152.693959542874 0.0913026661028074 2.99399920672302 NA 0.0964587422783666 3.14183253815167 0.00121606492975869 0.0342685458628525 0.243338316274
"3177" "11NSmac5" "Smac" 5.855066667 117.9529833 6 "Shorea_macroptera" 40 45.5 0 0 0 "0" 0 1276.722 223.6121 NA NA NA NA NA NA 103.118636996185 105.416706258409 4.09945504317658 1767.88831114566 0.0900979130368479 38.8546881570475 NA 0.0946198275653511 38.9905714462324 0.0012338382375102 0.32360177833378 0.257762120616801
"3178" "11NSmac6" "Smac" 5.855533333 117.9526 9 "Shorea_macroptera" 40 48.2 0 0 0 "0" 0 1234.1981 275.1331 NA NA NA NA NA NA 50.1267733436998 105.416706258409 5.13956203496605 146.463860589105 0.106629917737885 3.0386693068279 NA 0.109146694359001 3.12349398768634 0.00149695138286911 0.040364331358397 0.262944402575206
"3179" "11NSmac7" "Smac" 5.855483333 117.95215 9 "Shorea_macroptera" 40 76 1 0 1 "0" 0 1184.3865 269.5208 NA 5 0 0 0 5 56.4363758971893 105.416706258409 6.94643538720188 509.327977636227 0.0914004656210774 6.70168391626615 NA 0.0936739833080016 6.78550222252596 0.00135681907798267 0.0878630117006986 0.241148172208776
"3180" "11NSmac8" "Smac" 5.85605 117.9528333 11 "Shorea_macroptera" 40 50.6 0 0 0 "0" 0 1259.9306 332.2979 NA NA NA NA NA NA 71.1849187536268 105.416706258409 4.28201128950616 168.34180239303 0.0846247290416237 3.32691309077134 NA 0.0860487911592498 3.38211872237507 0.0012117012390108 0.0413050144865592 0.322030900229648
"3181" "11NSmac9" "Smac" 5.8562 117.9521667 19.27387 "Shorea_macroptera" 40 57.6 0 0 1 "0" 0 1186.101 348.7562 NA NA NA NA NA NA 30.6798749073867 105.416706258409 8.52057670028415 157.961424774791 0.147926678824378 2.74238584678456 NA 0.148744231439094 2.77959430327787 0.00212422116536831 0.0370828630514576 0.294648748783453
"3182" "11OSmac1" "Smac" 5.85663 117.9543 12 "Shorea_macroptera" 40 55 1 0 1 "0" 0 1422.2047 396.6966 NA 0 0 0 0 0 67.5849677666336 105.416706258409 4.71761514121775 254.564588916794 0.0857748207494136 4.62844707121443 NA 0.0871223112361229 4.70750271856066 0.00124067779287783 0.0572651038935412 0.303607890297785
"3183" "11OSmac2" "Smac" 5.85643 117.95433 7.02266 "Shorea_macroptera" 40 55 0 0 1 "0" 0 1425.5637 374.5909 NA NA NA NA NA NA 22.359446627607 105.416706258409 12.0527474091343 148.822868267214 0.21914086198426 2.70587033213116 NA 0.220620734753315 2.79086248011068 0.00362619184393173 0.0355598602645575 0.335380200291235
"3184" "11OSmac3" "Smac" 5.85591 117.9547 6 "Shorea_macroptera" 40 80 1 0 1 "0" 0 1466.6253 317.171 NA NA NA NA NA NA 41.6709460955396 105.416706258409 11.8413015479649 217.151358949699 0.148016269349561 2.71439198687124 NA 0.150986329035329 2.83639065977151 0.0021232148671619 0.0331108360800228 0.335409069729526
"3185" "11OSmac4" "Smac" 5.85516 117.95488 5 "Shorea_macroptera" 40 90 1 0 1 "0" 0 1486.6947 234.2873 NA NA NA NA NA NA 50.0023503337823 105.416706258409 12.6286620859994 207.793465551362 0.140318467622215 2.30881628390403 NA 0.146079235533769 2.49291879197716 0.00184521886798832 0.0295658064002459 0.248938487549562
"3186" "11OSmac5" "Smac" 5.85537 117.95448 8 "Shorea_macroptera" 40 70 1 0 0 "0" 0 1442.3698 257.429 NA NA NA NA NA NA 50.0023503337823 105.416706258409 10.0335998822282 204.310383676529 0.143337141174688 2.91871976680755 NA 0.147896026372943 3.06639392825743 0.00185446909798912 0.0341988788277717 0.266440349153001
"3187" "11OSmac6" "Smac" 5.85609 117.95459 6 "Shorea_macroptera" 40 50 0 0 1 "0" 0 1454.413 337.0505 NA NA NA NA NA NA 23.3309835099571 105.416706258409 15.4482170653637 167.890431396345 0.308964341307273 3.3578086279269 NA 0.31134480306782 3.46625582219697 0.00443751897498854 0.0447994242683103 0.41915898493343
"3188" "11OSmac7" "Smac" 5.85602 117.95434 6 "Shorea_macroptera" 40 49.8 1 0 0 "0" 0 1426.7478 329.2645 NA NA NA NA NA NA 41.6709460955396 105.416706258409 7.0992377802357 170.609869141249 0.142554975506741 3.42590098677208 NA 0.14493601067059 3.52653049928778 0.00191900624394451 0.0429924795972844 0.32260321766557
"3189" "11PSmac1" "Smac" 5.85585 117.95563 6 "Shorea_macroptera" 40 60 1 0 1 "0" 0 1569.6 310.7128 NA NA NA NA NA NA 41.7622548167232 105.416706258409 11.3128989615263 194.590479300123 0.188548316025438 3.24317465500204 NA 0.192783654309652 3.42434621492607 0.00223194836207582 0.0380348896082453 0.279482864555144
"3190" "11PSmac10" "Smac" 5.85548 117.95633 13 "Shorea_macroptera" 40 52.6 0 0 1 "0" 0 1647.169 269.9387 NA NA NA NA NA NA 1.56468665879524 105.416706258409 1499.96916672501 1831.82869913677 28.5165240822246 34.8256406679994 NA 28.523136179379 35.0895472285697 0.642934053458692 0.724707082861299 28.6251668129263
"3191" "11PSmac11" "Smac" 5.85512 117.95614 20 "Shorea_macroptera" 40 53.9 0 0 NA "0" 0 1626.2012 230.1024 NA NA NA NA NA NA 39.2753765764513 105.416706258409 12.1467950511877 3558.02529749984 0.225357978686229 66.0116010667875 NA 0.232637971577043 66.281615321189 0.00352265014964955 0.855373645874882 0.34091332917617
"3192" "11PSmac2" "Smac" 5.85595 117.95655 7 "Shorea_macroptera" 40 90 1 0 1 "0" 0 1671.4374 321.9419 NA NA NA NA NA NA 24.2653268368033 105.416706258409 27.639937362288 230.922015138459 0.307110415136533 2.5658001682051 NA 0.313318400491661 2.83607744623976 0.00424006017673142 0.0355076662152685 0.425478871117916
"3193" "11PSmac3" "Smac" 5.8558 117.95639 6 "Shorea_macroptera" 40 80 1 0 1 "0" 0 1653.7515 305.3282 NA NA NA NA NA NA 24.2653268368033 105.416706258409 38.2000355136529 1243.2608582699 0.477500443920661 15.5407607283737 NA 0.483510232514931 15.7961405245214 0.00663769857444079 0.245090350036564 0.611548419902235
"3194" "11PSmac4" "Smac" 5.85565 117.95531 6 "Shorea_macroptera" 40 130 1 0 1 "0" 0 1534.2093 288.5411 NA 0 0 0 0 0 41.7622548167232 105.416706258409 19.5016333255233 777.518470956912 0.150012564042487 5.98091131505317 NA 0.154385994326711 6.15073112528333 0.00220030308119531 0.0715378480369528 0.241671072454017
"3195" "11PSmac5" "Smac" 5.85554 117.9565 18 "Shorea_macroptera" 40 73.5 1 0 1 "0" 0 1665.9789 276.6041 NA NA NA NA NA NA 2.21110326529733 105.416706258409 1392.86315721476 1696.3450123417 18.950519145779 23.079523977438 NA 18.9574605743622 23.3596384782883 0.213657115555902 0.278471862294171 19.1812596655466
"3196" "11PSmac6" "Smac" 5.85552 117.9565 18 "Shorea_macroptera" 40 90.1 1 0 1 "0" 0 1665.9827 274.393 NA NA NA NA NA NA 2.21110326529733 105.416706258409 1402.46857250293 1773.70709711493 15.5656889290004 19.6859833198106 NA 15.5726754665318 19.9671149490138 0.213970455900617 0.280292114142657 15.8059585135484
"3197" "11PSmac7" "Smac" 5.8555 117.95633 13 "Shorea_macroptera" 40 53.7 1 0 1 "0" 0 1647.1652 272.1498 NA NA NA NA NA NA 3.49662812005635 105.416706258409 240.657573308088 740.733820801014 4.48151905601653 13.7939258994602 NA 4.48808199772098 14.0567193254574 0.102177811181305 0.221752132737285 15.3466965820565
"3198" "11PSmac8" "Smac" 5.85542 117.95633 14 "Shorea_macroptera" 40 57.5 1 0 1 "0" 0 1647.1803 263.3053 NA NA NA NA NA NA 5.63758515414494 105.416706258409 135.351338028051 322.288777075579 2.35393631353132 5.60502221001007 NA 2.36069699798789 5.87238933577571 0.0499965957190043 0.0929789147561131 3.66711639095871
"3199" "11PSmac9" "Smac" 5.85547 117.95632 13 "Shorea_macroptera" 40 38.3 1 0 1 "0" 0 1646.0637 268.8312 NA NA NA NA NA NA 3.49662812005635 105.416706258409 257.535185625379 483.773861602372 6.72415628264696 12.6311713212108 NA 6.73076855242318 12.89457147704 0.11974309891251 0.196308457222729 28.3194086474606
"3200" "11QSmac1" "Smac" 5.8565 117.9568333 4 "Shorea_macroptera" 40 85 0 0 1 "0" 0 1702.6989 382.8015 NA NA NA NA NA NA 68.4190930546551 105.416706258409 8.31844858304053 252.789617658999 0.0978641009769474 2.97399550187057 NA 0.104298785964287 3.27844386854415 0.00135317772649817 0.0351115971920273 0.228477474438718
"3201" "11QSmac2" "Smac" 5.856361111 117.9571389 6 "Shorea_macroptera" 40 54 0 0 1 "0" 0 1736.559 367.5041 NA NA NA NA NA NA 79.477901679733 105.416706258409 4.57899218807385 141.212452945312 0.0847961516309972 2.61504542491319 NA 0.093063389646084 2.97932475052078 0.00118468337221498 0.0313516534729997 0.240080833107743
"3202" "11QSmac3" "Smac" 5.856305556 117.9582222 12 "Shorea_macroptera" 40 69 0 0 1 "0" 0 1856.5052 361.5667 NA NA NA NA NA NA 189.262292525235 105.416706258409 2.831860964506 194.458921490547 0.0410414632537102 2.81824523899344 NA 0.0661311056936179 3.62593688543821 0.000593237439575519 0.0422484042920716 0.119805325590974
"3203" "11QSmac4" "Smac" 5.85625 117.9576389 8.05976 "Shorea_macroptera" 40 43 0 0 1 "0" 0 1791.9366 355.3144 NA NA NA NA NA NA 125.035118894304 105.416706258409 2.49781570704266 225.574964165506 0.058088737373085 5.24592939919781 NA 0.0711226256000561 5.74622653614615 0.00083052768381959 0.0596835939065901 0.167633057419347
"3204" "12HSmac1" "Smac" 5.854566667 117.9416833 38 "Shorea_macroptera" 40 57 NA 0 0 "0" 0 25.7552 166.2236 NA NA NA NA NA NA 79.1661403728465 105.416706258409 2.1057814138493 641.18600151942 0.0369435335763036 11.248877219639 NA 0.0624362829753559 12.4646935572644 0.000635849528545344 0.16858577195854 0.0605830818212463
"3205" "12JSmac1" "Smac" 5.8544 117.9454667 26 "Shorea_macroptera" 40 61 0 0 1 "0" 0 444.6586 148.5012 NA NA NA NA NA NA 78.4588692924306 105.416706258409 2.6853623918635 572.198420602682 0.0440223342928443 9.38030197709315 NA 0.0475962583799126 9.70681225127027 0.000646628690841203 0.121486305617371 0.116302382361229
"3206" "12JSmac2" "Smac" 5.853666667 117.9463167 26 "Shorea_macroptera" 40 85 1 0 1 "0" 0 538.9015 67.585 NA 0 0 0 0 0 146.510371455839 105.416706258409 2.12922909231675 204.817364609639 0.0250497540272558 2.40961605423105 NA 0.028272216982612 2.95135379362797 0.000388997618217957 0.0306492099815256 0.43267257348988
"3207" "12JSmac3" "Smac" 5.853733333 117.9461833 19 "Shorea_macroptera" 40 73 0 0 0 "0" 0 524.1199 74.9304 NA NA NA NA NA NA 16.5060776600469 105.416706258409 24.6475605929254 221.846871446563 0.337637816341443 3.03899823899402 NA 0.340874873485534 3.55453100971018 0.00406866082730004 0.0369711495269741 0.52682536360959
"3208" "12JSmac4" "Smac" 5.854216667 117.9460667 20 "Shorea_macroptera" 40 47 0 0 0 "0" 0 511.1207 128.3444 NA NA NA NA NA NA 66.809262359414 105.416706258409 2.64147931218087 117.864065166641 0.05620168749321 2.50774606737533 NA 0.0590758354201682 2.85870915028868 0.000803229499581492 0.0328175030142343 0.260000263981119
"3209" "12JSmac5" "Smac" 5.853966667 117.94625 25 "Shorea_macroptera" 40 81 0 0 1 "0" 0 531.4611 100.7395 NA NA NA NA NA NA 33.9791174460666 105.416706258409 8.43462834616775 210.342183290051 0.104131214150219 2.59681707765495 NA 0.107063925403994 3.01878213570221 0.00134198630495957 0.0341937745050935 0.342129129603701
"3210" "12JSmac6" "Smac" 5.854266667 117.9463667 29 "Shorea_macroptera" 40 53 0 0 0 "0" 0 544.3254 133.9282 NA NA NA NA NA NA 66.5645467005595 105.416706258409 3.19495382870511 206.463693208549 0.0602821477114172 3.89554138129337 NA 0.0628252353664045 4.22535567208322 0.000874513898619164 0.0525832599156017 0.252170496968724
"3211" "12JSmac7" "Smac" 5.85495 117.9465833 19 "Shorea_macroptera" 40 59.9 0 0 0 "0" 0 568.1786 209.5155 NA NA NA NA NA NA 13.4249043468481 105.416706258409 22.2552615380644 302.282961157893 0.371540259400074 5.04646011949739 NA 0.373391462390938 5.23491680010805 0.00651353525210952 0.064637714089284 0.481662170016666
"3212" "12KSmac1" "Smac" 5.854916667 117.9479 46 "Shorea_macroptera" 40 54.8 0 0 0 "0" 0 713.961 206.0761 NA NA NA NA NA NA 68.2016844627472 105.416706258409 3.17525566619158 1998.41367311221 0.0579426216458317 36.4674027940185 NA 0.0590453677190183 36.642463294467 0.000965434305009349 0.54575802490114 0.167477608486128
"3213" "12KSmac2" "Smac" 5.8543 117.9474333 31.49459 "Shorea_macroptera" 40 67 0 0 0 "0" 0 662.4061 137.8124 NA NA NA NA NA NA 130.995077551241 105.416706258409 2.81287385612505 285.965810349083 0.0419831918824635 4.26814642312065 NA 0.0439588024006458 4.57656798593263 0.000645088332659533 0.0574425362459909 0.146405359764589
"3214" "12KSmac3" "Smac" 5.85415 117.9479 43.99217 "Shorea_macroptera" 40 54.5 0 0 0 "0" 0 714.104 121.3161 NA NA NA NA NA NA 152.947913632562 105.416706258409 2.02361342174153 416.144138098284 0.0371305214998447 7.63567225868411 NA 0.0393679258165391 7.99097757471781 0.000571296098813849 0.0884852283761785 0.162151079754623
"3215" "12KSmac4" "Smac" 5.853566667 117.9482333 17.67747 "Shorea_macroptera" 40 60 0 0 0 "0" 0 751.1137 56.8871 NA NA NA NA NA NA 151.720146733668 105.416706258409 1.88904737477755 274.512722436903 0.0314841229129591 4.57521204061505 NA 0.0353364215508875 5.22134512953671 0.000471610569086064 0.0575460454667705 0.121460367938649
"3216" "12LSmac1" "Smac" 5.854783333 117.9497 40.87778 "Shorea_macroptera" 40 55 0 0 1 "0" 0 913.2699 191.6719 NA NA NA NA NA NA 100.589611555066 105.416706258409 3.50439922991702 350.039147138305 0.063716349634855 6.36434812978737 NA 0.065659596353276 6.55354893701587 0.000946517448364159 0.095798476111794 0.14912555854304
"3217" "12LSmac2" "Smac" 5.85405 117.9484 29.97565 "Shorea_macroptera" 40 80 0 1 1 "0" 0 769.4794 110.3539 NA NA NA NA NA NA 130.477287919248 105.416706258409 3.02552865388591 421.572552840517 0.0378191081735739 5.26965691050646 NA 0.0405832080855104 5.66925375559654 0.000572443352692273 0.0805669845507688 0.141009277372122
"3218" "12LSmac3" "Smac" 5.853483333 117.9495667 14.11542 "Shorea_macroptera" 40 49 0 0 1 "0" 0 898.7547 47.9234 NA NA NA NA NA NA 44.2226630909814 105.416706258409 4.12927340707623 142.02202426584 0.0842708858586986 2.89840865848654 NA 0.0912345480470206 3.673717432099 0.0011657718123344 0.0352103974612044 0.171080565032715
"3219" "12LSmac4" "Smac" 5.853883333 117.9495667 12.59734 "Shorea_macroptera" 40 85 1 0 NA "0" 0 898.68 92.146 NA NA NA NA NA NA 67.0640590047265 105.416706258409 4.06965974171666 268.140437532396 0.0478783499025489 3.15459338273407 NA 0.0528461094552582 3.63621089267092 0.000773252686138864 0.0394544043812519 0.187960284670798
"3220" "12LSmac5" "Smac" 5.853766667 117.9499667 12.46663 "Shorea_macroptera" 40 58 0 0 0 "0" 0 942.9872 79.3227 NA NA NA NA NA NA 22.4473246292478 105.416706258409 10.5211356409841 354.053888307376 0.181398890361795 6.10437738460993 NA 0.187843921339988 6.63260109973435 0.00308202357438705 0.073999154791967 0.451995847040904
"3221" "12MSmac1" "Smac" 5.85395 117.9515 13 "Shorea_macroptera" 40 76.5 0 0 1 "0" 0 1112.71 99.8787 NA NA NA NA NA NA 43.8530257733517 105.416706258409 10.9978474788573 229.271940489735 0.143762712141926 2.99701882993118 NA 0.153649821013707 3.35270124903115 0.00217390333611159 0.0476273985232962 0.281806288294651
"3222" "12MSmac10" "Smac" 5.8538 117.9501667 16 "Shorea_macroptera" 40 50 1 NA NA "DEAD2012" 1 965.1237 83.0453 NA 0 0 0 0 0 67.0640590047265 105.416706258409 3.36841562467082 139.392932474505 0.0673683124934165 2.78785864949009 NA 0.0741504195274616 3.2857669162021 0.000941492485664805 0.0355851523624015 0.419093502018182
"3223" "12MSmac2" "Smac" 5.854183333 117.9512833 16 "Shorea_macroptera" 40 52.2 0 0 1 "0" 0 1088.6747 125.6346 NA NA NA NA NA NA 19.5945256245232 105.416706258409 22.097370494383 382.16046320338 0.423321273838756 7.32108167056284 NA 0.430553659247294 7.6168777476967 0.00593488738076511 0.105221251240587 0.586859370878632
"3224" "12MSmac3" "Smac" 5.85405 117.9511167 15 "Shorea_macroptera" 40 50 1 0 1 "0" 0 1070.2548 110.8625 NA NA NA NA NA NA 29.9970628883149 105.416706258409 9.03131638908467 129.469216296738 0.180626327781693 2.58938432593476 NA 0.188422157693578 2.93030295216028 0.00233182241012788 0.0369928472741785 0.397735355359995
"3225" "12MSmac4" "Smac" 5.854316667 117.9511667 6 "Shorea_macroptera" 40 90 1 0 1 "0" 0 1075.7405 140.3537 NA 0 0 0 0 0 29.9970628883149 105.416706258409 15.1200659546948 309.098830497266 0.168000732829942 3.43443144996962 NA 0.17403124917909 3.69939185021677 0.002832610758384 0.0447781823640491 0.427545661631207
"3226" "12MSmac5" "Smac" 5.85445 117.9516667 17 "Shorea_macroptera" 40 55 0 0 1 "0" 0 1131.0723 155.1883 NA NA NA NA NA NA 1.842602607701 105.416706258409 791.838580513051 1000.73248248426 14.3970651002373 18.1951360451683 NA 14.4032360748642 18.4202036648781 0.296515891673792 0.350297494314709 14.6017069215113
"3227" "12MSmac6" "Smac" 5.854466667 117.9516667 17 "Shorea_macroptera" 40 48.4 1 0 1 "0" 0 1131.0692 157.0309 NA NA NA NA NA NA 57.787490372278 105.416706258409 6.85215212721723 194.559467541986 0.141573391058207 4.01982370954517 NA 0.147629424241209 4.2415381127992 0.00198341603210674 0.0562608060268466 16.5487527757303
"3228" "12MSmac7" "Smac" 5.854916667 117.9511167 6 "Shorea_macroptera" 40 63.5 1 0 1 "0" 0 1070.0925 206.6782 NA NA NA NA NA NA 32.6267617212623 105.416706258409 11.1111095539894 206.172904868466 0.174978103212432 3.24681739950341 NA 0.177911753484008 3.39623250739966 0.00250992681640397 0.0446746138389866 0.286439019989248
"3229" "12MSmac8" "Smac" 5.854716667 117.9509 22 "Shorea_macroptera" 40 70 1 0 1 "0" 0 1046.1384 184.5263 NA NA NA NA NA NA 32.6267617212623 105.416706258409 12.1871475948789 219.460483045574 0.17410210849827 3.13514975779391 NA 0.177519158921973 3.32037028349628 0.00255270807869168 0.0390074659721626 0.280503220139219
"3230" "12MSmac9" "Smac" 5.853916667 117.9500333 24 "Shorea_macroptera" 40 64 0 0 1 "0" 0 950.3327 95.9186 NA NA NA NA NA NA 19.6085576698524 105.416706258409 13.3610647613877 381.851308758276 0.208766636896682 5.96642669934807 NA 0.214575484259902 6.41354585514053 0.00367169500676435 0.0769842938653879 0.458410335265661
"3231" "12NSmac1" "Smac" 5.853972222 117.9530833 10 "Shorea_macroptera" 40 84 1 1 1 "0" 0 1287.9987 102.6327 NA 0 0 0 0 0 58.2781017058575 105.416706258409 11.9867479176601 177.476602979582 0.142699379972144 2.11281670213788 NA 0.157141515197086 2.44843215695828 0.00198834697116326 0.0251434694696332 0.284291132017164
"3232" "12NSmac10" "Smac" 5.854611111 117.9518889 8 "Shorea_macroptera" 40 63.1 0 0 1 "0" 0 1155.6427 173.0418 NA NA NA NA NA NA 29.3292656072837 105.416706258409 12.628457688573 177.339033992887 0.200134036268986 2.81044427880962 NA 0.205646721877473 3.00324431885877 0.00320565308296212 0.038820581191581 0.403583525471207
"3233" "12NSmac2" "Smac" 5.853472222 117.95325 9 "Shorea_macroptera" 40 52.9 1 0 1 "0" 0 1306.5485 47.3856 NA NA NA NA NA NA 9.72040823104169 105.416706258409 45.3645286060232 283.578892165147 0.85755252563371 5.36065958724286 NA 0.881678627922296 5.88591857375393 0.014637830747118 0.0679926449496556 1.00444478189028
"3234" "12NSmac3" "Smac" 5.853444444 117.9531667 5 "Shorea_macroptera" 40 55.2 1 0 1 "0" 0 1297.3312 44.2989 NA NA NA NA NA NA 9.23351317818155 105.416706258409 75.0683435371252 247.544139612654 1.35993375973053 4.48449528283794 NA 1.38423957299431 5.02510226661632 0.0234620440791777 0.0606516843877709 1.48211812564979
"3235" "12NSmac4" "Smac" 5.853444444 117.9530833 5 "Shorea_macroptera" 40 60 1 0 1 "0" 0 1288.0977 44.2833 NA NA NA NA NA NA 9.23351317818155 105.416706258409 53.6076659389031 285.872008812867 0.893461098981719 4.76453348021445 NA 0.917318024426597 5.30583914864545 0.0157310401829051 0.061860223715477 1.00351151724964
"3236" "12NSmac5" "Smac" 5.853944444 117.9523611 6 "Shorea_macroptera" 40 95 1 0 0 "0" 0 1208.0465 99.426 NA NA NA NA NA NA 42.782791925436 105.416706258409 11.852911841884 168.859204843237 0.124767493072463 1.77746531413933 NA 0.137510989038228 2.11772082098253 0.00180483232515718 0.0223055593059032 0.30978353764142
"3237" "12NSmac6" "Smac" 5.85425 117.9524167 7 "Shorea_macroptera" 40 57.5 0 0 1 "0" 0 1214.1449 133.2177 NA NA NA NA NA NA 22.3926529245708 105.416706258409 17.8244359397473 162.218105911547 0.309990190256475 2.8211844506356 NA 0.319447449756891 3.08365687831299 0.00414048557913029 0.0337467542248036 1.12792284544852
"3238" "12NSmac7" "Smac" 5.854305556 117.9522222 6 "Shorea_macroptera" 40 70 1 0 1 "0" 0 1192.6007 139.3233 NA NA NA NA NA NA 64.6415598046234 105.416706258409 12.0358333144412 937.321510433948 0.126692982257276 9.86654221509419 NA 0.153674897665924 10.1170764486207 0.00145922636570008 0.13814613355951 0.151525552413918
"3239" "12NSmac8" "Smac" 5.854333333 117.9524167 6 "Shorea_macroptera" 40 54.3 0 0 1 "0" 0 1214.1293 142.4307 NA NA NA NA NA NA 21.7517022947219 105.416706258409 15.6332616592484 126.689411497315 0.287905371256876 2.33313833328388 NA 0.296568738191267 2.5776819765355 0.00394132556514358 0.0290908317309492 1.21377780576667
"3240" "12NSmac9" "Smac" 5.8545 117.9523056 6 "Shorea_macroptera" 40 70 0 0 1 "0" 0 1201.7978 160.836 NA NA NA NA NA NA 23.3962157131923 105.416706258409 17.1632510905701 149.026853861377 0.245189301293859 2.12895505516253 NA 0.252216141261532 2.34078068504831 0.00346023691119392 0.0276450806391408 0.543657950742998
"3241" "12OSmac1" "Smac" 5.854944444 117.9543611 8.87594 "Shorea_macroptera" 40 59 0 0 1 "0" 0 1429.286 210.3585 NA NA NA NA NA NA 48.8550692630097 105.416706258409 8.71384671240911 352.693661278706 0.147692317159476 5.97785866574078 NA 0.154293460145011 6.16348201495415 0.00192479001804266 0.0665851525196372 0.253666595751906
"3242" "12OSmac10" "Smac" 5.853611111 117.9539722 26 "Shorea_macroptera" 40 115 1 0 1 "0" 0 1386.4799 62.8765 NA 1 0 0 0 1 48.6027165424513 105.416706258409 2.00799060354089 1080.62440720986 0.0461607035296756 24.8419403956289 NA 0.0477313728123775 25.3217196411556 0.00103817593086768 0.278271955912568 0.0503750155394136
"3243" "12OSmac11" "Smac" 5.853888889 117.954 7 "Shorea_macroptera" 40 62 0 0 1 "0" 0 1389.5055 93.5919 NA NA NA NA NA NA 30.8640576159305 105.416706258409 17.8406622907356 167.653671559507 0.28775261759251 2.70409147676624 NA 0.306050633635492 3.08334518915304 0.00291622171160534 0.0333328103798722 0.603594212553107
"3244" "12OSmac2" "Smac" 5.854305556 117.9547222 7.90307 "Shorea_macroptera" 40 62 0 0 1 "0" 0 1469.3847 139.7931 NA NA NA NA NA NA 3.07780439271497 105.416706258409 517.179288688885 996.657608910288 8.34160143046589 16.0751227243595 NA 8.35420138064718 16.3744332124466 0.106983281302109 0.16338746401763 8.46164255201789
"3245" "12OSmac3" "Smac" 5.854305556 117.95475 9.43386 "Shorea_macroptera" 40 78 1 0 1 "0" 0 1472.4625 139.7983 NA NA NA NA NA NA 61.7281513575223 105.416706258409 8.35886651991432 420.527368106294 0.107164955383517 5.39137651418326 NA 0.119774115881618 5.69178942114885 0.00141926161104836 0.0460539068491049 6.77070642404791
"3246" "12OSmac4" "Smac" 5.85375 117.9548056 8 "Shorea_macroptera" 40 65 1 0 1 "0" 0 1478.7226 78.3884 NA NA NA NA NA NA 61.7281513575223 105.416706258409 6.47325980372509 225.436218175557 0.0995886123650013 3.46824951039319 NA 0.121340656270397 3.92667041543054 0.00128924465585734 0.0415372146091184 0.264668538905265
"3247" "12OSmac5" "Smac" 5.853694444 117.9544722 24 "Shorea_macroptera" 40 95 NA 0 1 "0" 0 1441.8211 72.1835 NA NA NA NA NA NA 37.4195334853713 105.416706258409 15.7365066796683 373.721855731536 0.16564743873335 3.93391427085827 NA 0.188728137424915 4.40050518750996 0.00211990671612486 0.0506500429450151 0.282066535325055
"3248" "12OSmac6" "Smac" 5.854111111 117.9539722 5 "Shorea_macroptera" 40 105 0 0 1 "0" 0 1386.386 118.1548 NA NA NA NA NA NA 22.3820699131658 105.416706258409 40.0607817915927 252.864635413029 0.381531255158026 2.40823462298123 NA 0.396070726765255 2.72551860235028 0.00354453115442713 0.0280225430694227 0.608100330966121
"3249" "12OSmac7" "Smac" 5.854166667 117.9537778 12 "Shorea_macroptera" 40 130 1 0 1 "0" 0 1364.8528 124.2604 NA 0 0 1 0 1 65.0823680701512 105.416706258409 14.865991430581 277.698839082266 0.114353780235238 2.13614491601743 NA 0.127763104199545 2.4348980517984 0.00149878435821169 0.0249902874821645 0.493742197301099
"3250" "12OSmac8" "Smac" 5.85375 117.9535556 13 "Shorea_macroptera" 40 74 0 0 1 "0" 0 1340.3305 78.1533 NA NA NA NA NA NA 45.6932696060202 105.416706258409 17.0133548414601 196.06633214662 0.229910200560272 2.64954502900838 NA 0.249548755478684 3.06158622831825 0.00285684578410078 0.031870531134173 0.999071983335017
"3251" "12OSmac9" "Smac" 5.853666667 117.9535833 17 "Shorea_macroptera" 40 61 0 0 1 "0" 0 1343.4129 68.9455 NA NA NA NA NA NA 42.7061269067506 105.416706258409 14.0860955581181 152.364194363861 0.230919599313411 2.49777367809608 NA 0.252365972920813 2.94101272733869 0.00291384605981673 0.0306804817224204 1.13146583878724
