"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife"
"96" "12KDacu6" "Dacu" "Subcanopy" 5.8547 117.9472667 604865.602 647231.2635 604561.563 647170.5785 46 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 55 0 0 0 "0" 0 643.8867 182.0039 0.009163415 NA NA NA NA 0.00120373399480056
"97" "12KDacu7" "Dacu" "Subcanopy" 5.854483333 117.9473833 604878.5515 647207.3313 604574.5125 647146.6463 41 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 140 1 0 0 "0" 0 656.8362 158.0717 0.007749264 NA NA NA NA 19600.0033150142
"98" "12KDacu8" "Dacu" "Subcanopy" 5.854283333 117.94745 604885.9734 647185.2325 604581.9344 647124.5475 31 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 80 0 0 0 "0" 0 664.2581 135.9729 0.009244507 NA NA NA NA 0.0010800856250844
"99" "12KDacu9" "Dacu" "Subcanopy" 5.854283333 117.9477333 604917.3385 647185.2854 604613.2995 647124.6004 42 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 154.4 1 0 1 "0" 0 695.6232 136.0258 0.013651529 0 0 1 1 23840.0354943848
"100" "12LDacu1" "Dacu" "Subcanopy" 5.854933333 117.9492667 605086.985 647257.4338 604782.946 647196.7488 37.9981 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 140 1 0 1 "0" 0 865.2697 208.1742 0.002425755 1 0 1 0 19600
"101" "12LDacu10" "Dacu" "Subcanopy" 5.8548 117.94855 605007.6617 647242.5589 604703.6227 647181.8739 38 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 153 1 0 1 "0" 0 785.9464 193.2993 0.008551562 6 6 5 12 23409.0006349607
"102" "12LDacu11" "Dacu" "Subcanopy" 5.854016667 117.9483333 604983.8163 647155.9159 604679.7773 647095.2309 31.7192 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 53 0 0 0 "0" 0 762.101 106.6563 0.004913292 NA NA NA NA 4.25825123695376e-08
"103" "12LDacu2" "Dacu" "Subcanopy" 5.8548 117.9494167 605103.6169 647242.7211 604799.5779 647182.0361 42.0187 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 60 0 0 0 "0" 0 881.9016 193.4615 0.003965437 NA NA NA NA 0.00173684765115941
"104" "12LDacu3" "Dacu" "Subcanopy" 5.854266667 117.9492333 605083.4118 647183.7233 604779.3728 647123.0383 44 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 118 0 0 1 "0" 0 861.6965 134.4637 0.002516647 NA NA NA NA 5.33381167532506e-12
"105" "12LDacu4" "Dacu" "Subcanopy" 5.8545 117.9488333 605039.0828 647209.445 604735.0438 647148.76 48 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 119 1 0 0 "0" 0 817.3675 160.1854 0.022727999 NA NA NA NA 14228.4647624794
"106" "12LDacu5" "Dacu" "Subcanopy" 5.854483333 117.9487667 605031.7124 647207.5899 604727.6734 647146.9049 46 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 110 1 0 1 "0" 0 809.9971 158.3303 0.0237223 1 0 1 4 12167.5025295912
"107" "12LDacu6" "Dacu" "Subcanopy" 5.854916667 117.94895 605051.9252 647255.5321 604747.8862 647194.8471 41 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 121 0 0 0 "0" 0 830.2099 206.2725 0.00532557 NA NA NA NA 4.60493152577014e-07
"108" "12LDacu7" "Dacu" "Subcanopy" 5.854566667 117.9483667 604987.4115 647216.7282 604683.3725 647156.0432 39 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 65 0 0 1 "0" 0 765.6962 167.4686 0.013775982 NA NA NA NA 2.17652908897118
"109" "12LDacu8" "Dacu" "Subcanopy" 5.854983333 117.9483333 604983.6359 647262.7871 604679.5969 647202.1021 41 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 95 1 1 1 "0" 0 761.9206 213.5275 0.014018 NA NA NA NA 9026.62179507541
"110" "12LDacu9" "Dacu" "Subcanopy" 5.854633333 117.9487 605024.2998 647224.1609 604720.2608 647163.4759 45 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 120 1 0 0 "0" 0 802.5845 174.9013 0.010505597 NA NA NA NA 14400.0534106872
"111" "12QDacu1" "Dacu" "Subcanopy" 5.853833333 117.9583333 606090.9872 647137.5261 605786.9482 647076.8411 61 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 90 0 0 1 "0" 0 1869.2719 88.2665 4.22e-05 NA NA NA NA 7.29948991495174e-254
"112" "8PDacu1" "Dacu" "Subcanopy" 5.861166667 117.9559167 605822.0557 647947.82 605518.0167 647887.135 29 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 82.3 1 0 0 "0" 0 1600.3404 898.5604 4.31e-05 0 0 0 0 6773.29
"113" "9JDcau8" "Dacu" "Subcanopy" 5.8585 117.9455 604669.2974 647651.0484 604365.2584 647590.3634 15 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "wet" NA NA 0 0 "0" 0 447.5821 601.7888 0.000262763 NA NA NA NA 0
"114" "9JDapp1" "Dapp" "Subcanopy" 5.8584 117.9461833 604744.9658 647640.1202 604440.9268 647579.4352 16 "A1" "Dipterocarpus_applanatus" 40 0.64 NA "wet" 83.5 1 1 0 "0" 0 523.2505 590.8606 0 NA NA NA NA 6972.25
"115" "9JDapp2" "Dapp" "Subcanopy" 5.85955 117.9450167 604615.5945 647767.0425 604311.5555 647706.3575 17 "A1" "Dipterocarpus_applanatus" 40 0.64 NA "wet" 48 0 0 0 "0" 0 393.8792 717.7829 3.04e-05 NA NA NA NA 1.11094214048614e-51
"116" "9JDapp3" "Dapp" "Subcanopy" 5.859933333 117.9460667 604731.771 647809.6183 604427.732 647748.9333 16 "A1" "Dipterocarpus_applanatus" 40 0.64 NA "wet" 61 0 0 0 "0" 0 510.0557 760.3587 3.46e-05 NA NA NA NA 3.3777972607822e-48
"117" "10HDcau01" "Dcau" "Subcanopy" 5.85815 117.9432667 604422.1082 647611.9376 604118.0692 647551.2526 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 52 0 0 NA "0" 0 200.3929 562.678 0.001206976 NA NA NA NA 2.56637204348123e-16
"118" "10HDcau02" "Dcau" "Subcanopy" 5.857583333 117.9433833 604435.1226 647549.3107 604131.0836 647488.6257 17 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 65 1 0 NA "0" 0 213.4073 500.0511 0.003027446 NA NA NA NA 4225.00001461293
"119" "10HDcau03" "Dcau" "Subcanopy" 5.857666667 117.9433333 604429.5715 647558.5145 604125.5325 647497.8295 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 129 0 0 NA "0" 0 207.8562 509.2549 0.010813385 NA NA NA NA 4.87484352366464
"120" "10HDcau05" "Dcau" "Subcanopy" 5.857533333 117.94335 604431.4452 647543.7767 604127.4062 647483.0917 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 90 0 0 NA "0" 0 209.7299 494.5171 0.025655748 NA NA NA NA 58.4768154113508
"121" "10HDcau06" "Dcau" "Subcanopy" 5.857266667 117.9434 604437.0303 647514.3043 604132.9913 647453.6193 18 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60 1 0 NA "0" 0 215.315 465.0447 0.00250333 NA NA NA NA 3600.00000011581
"122" "10IDcau01" "Dcau" "Subcanopy" 5.8578 117.94375 604475.6807 647573.3328 604171.6417 647512.6478 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 100 1 0 1 "0" 0 253.9654 524.0732 0.002099649 0 0 0 0 10000.0000014302
"123" "10IDcau03" "Dcau" "Subcanopy" 5.857633333 117.9438167 604483.0962 647554.9192 604179.0572 647494.2342 14 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 67.4 0 0 1 "0" 0 261.3809 505.6596 0.005620144 NA NA NA NA 0.00764632391923088
"124" "10IDcau04" "Dcau" "Subcanopy" 5.857533333 117.9436333 604462.8101 647543.8294 604158.7711 647483.1444 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 70 1 0 1 "0" 0 241.0948 494.5698 0.00342445 NA NA NA NA 4900.00001594069
"125" "10IDcau05" "Dcau" "Subcanopy" 5.856683333 117.9447667 604588.4499 647450.0675 604284.4109 647389.3825 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60.7 0 0 1 "0" 0 366.7346 400.8079 0.001198211 NA NA NA NA 5.66865201630454e-14
"126" "10IDcau06" "Dcau" "Subcanopy" 5.856866667 117.9434833 604446.327 647470.0973 604142.288 647409.4123 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 88 1 0 0 "0" 0 224.6117 420.8377 0.0012861 NA NA NA NA 7744.00000000013
"127" "10JDcau3" "Dcau" "Subcanopy" 5.856783333 117.9458167 604704.6798 647461.3188 604400.6408 647400.6338 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 64 1 0 1 "0" 0 482.9645 412.0592 0.003522371 NA NA NA NA 4096.0001947795
"128" "10JDcau4" "Dcau" "Subcanopy" 5.857 117.9457833 604700.9416 647485.2665 604396.9026 647424.5815 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60.2 1 0 1 "0" 0 479.2263 436.0069 0.002778379 NA NA NA NA 3624.04019475985
"129" "10JDcau5" "Dcau" "Subcanopy" 5.8565 117.9463333 604761.9268 647430.0909 604457.8878 647369.4059 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 72 0 0 0 "0" 0 540.2115 380.8313 0.001565497 NA NA NA NA 4.03540413366435e-11
"130" "10JDcau6" "Dcau" "Subcanopy" 5.85725 117.94625 604752.5647 647512.9927 604448.5257 647452.3077 15.89806 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60 0 0 0 "0" 0 530.8494 463.7331 0.001203843 NA NA NA NA 8.28356094350911e-15
"131" "10JDcau7" "Dcau" "Subcanopy" 5.85715 117.9462 604747.0477 647501.9278 604443.0087 647441.2428 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 53.3 0 0 0 "0" 0 525.3324 452.6682 0.001453279 NA NA NA NA 5.61229926672404e-12
"132" "10KDcau1" "Dcau" "Subcanopy" 5.856866667 117.9472667 604865.1979 647470.8026 604561.1589 647410.1176 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 53 0 0 0 "0" 0 643.4826 421.543 0.00066434 NA NA NA NA 2.5008724983862e-37
"133" "10KDcau4" "Dcau" "Subcanopy" 5.857966667 117.9481833 604966.4719 647592.5861 604662.4329 647531.9011 20 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 92 1 0 0 "0" 0 744.7566 543.3265 0.00109729 NA NA NA NA 8464.00000000001
"134" "10KDcau5" "Dcau" "Subcanopy" 5.85805 117.94775 604918.4845 647601.7181 604614.4455 647541.0331 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 80 1 0 0 "0" 0 696.7692 552.4585 0.001182433 0 0 0 0 6400.00000000001
"135" "10KDcau6" "Dcau" "Subcanopy" 5.857816667 117.9476 604901.9212 647575.8936 604597.8822 647515.2086 20.96736 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 68 0 0 0 "0" 0 680.2059 526.634 0.001954691 NA NA NA NA 3.16279261187224e-06
"136" "10KDcau7" "Dcau" "Subcanopy" 5.857966667 117.9468833 604822.5454 647592.3431 604518.5064 647531.6581 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 80 0 NA NA "DEAD2014" 1 600.8301 543.0835 0.000986396 NA NA NA NA 1.80538483771385e-24
"137" "10NDcau1" "Dcau" "Subcanopy" 5.856816667 117.9519 605378.1735 647466.1424 605074.1345 647405.4574 10 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 57.6 0 0 0 "0" 0 1156.4582 416.8828 0.000421003 NA NA NA NA 8.54890657497377e-28
"138" "10NDcau2" "Dcau" "Subcanopy" 5.858033333 117.9522167 605413.0082 647600.7124 605108.9692 647540.0274 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 87.5 1 0 0 "0" 0 1191.2929 551.4528 0.00025817 0 0 0 0 7656.25
"139" "10ODcau1" "Dcau" "Subcanopy" 5.857483333 117.95385 605593.9388 647540.2132 605289.8998 647479.5282 13.46109 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 76 0 0 0 "0" 0 1372.2235 490.9536 0.000290702 NA NA NA NA 7.78865696712753e-46
"140" "10ODcau2" "Dcau" "Subcanopy" 5.857233333 117.9536167 605568.1564 647512.5301 605264.1174 647451.8451 27 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 44.8 0 0 0 "0" 0 1346.4411 463.2705 0.000312644 NA NA NA NA 1.02021663140104e-34
"141" "10ODcau3" "Dcau" "Subcanopy" 5.856916667 117.9537167 605579.2872 647477.5394 605275.2482 647416.8544 18 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 63 0 0 0 "0" 0 1357.5719 428.2798 0.000319928 NA NA NA NA 1.3238687035194e-31
"142" "10ODcau4" "Dcau" "Subcanopy" 5.85695 117.9545667 605673.387 647481.3845 605369.348 647420.6995 5.13617 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 40 0 0 0 "0" 0 1451.6717 432.1249 0.000335745 NA NA NA NA 3.55114938159046e-32
"143" "10ODcau5" "Dcau" "Subcanopy" 5.858233333 117.9545833 605674.9836 647623.2687 605370.9446 647562.5837 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 95 0 0 1 "0" 0 1453.2683 574.0091 0.000308035 NA NA NA NA 5.10370650838449e-41
"144" "10PDcau1" "Dcau" "Subcanopy" 5.8582 117.95612 605845.1223 647619.8731 605541.0833 647559.1881 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 46.9 0 0 1 "0" 0 1623.407 570.6135 0.002188914 NA NA NA NA 0.000341683008947389
"145" "10PDcau2" "Dcau" "Subcanopy" 5.85816 117.95606 605838.4871 647615.4395 605534.4481 647554.7545 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 49.8 0 0 0 "0" 0 1616.7718 566.1799 0.00361867 NA NA NA NA 0.0198414369191694
"146" "10PDcau3" "Dcau" "Subcanopy" 5.85821 117.95591 605821.8707 647620.9391 605517.8317 647560.2541 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 74 1 0 1 "0" 0 1600.1554 571.6795 0.000348572 1 1 1 0 5476
"147" "10PDcau4" "Dcau" "Subcanopy" 5.85799 117.95616 605849.5904 647596.6637 605545.5514 647535.9787 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 44.2 0 0 0 "0" 0 1627.8751 547.4041 0.00112859 NA NA NA NA 2.64668471713349e-08
"148" "10PDcau5" "Dcau" "Subcanopy" 5.8573 117.95555 605782.1854 647520.2646 605478.1464 647459.5796 8 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 53.5 1 0 0 "0" 0 1560.4701 471.005 0.000651197 NA NA NA NA 2862.25
"149" "10PDcau6" "Dcau" "Subcanopy" 5.85708 117.95595 605826.512 647496.0175 605522.473 647435.3325 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 100 1 0 0 "0" 0 1604.7967 446.7579 0.000630564 NA NA NA NA 10000
"150" "10QDcau1" "Dcau" "Subcanopy" 5.856694444 117.95775 606025.8684 647453.7313 605721.8294 647393.0463 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 95 1 1 1 "0" 0 1804.1531 404.4717 0.000187578 0 0 0 0 9025
"151" "10QDcau2" "Dcau" "Subcanopy" 5.858361111 117.9578056 606031.7096 647638.0032 605727.6706 647577.3182 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 56.5 0 0 1 "0" 0 1809.9943 588.7436 0.001933566 NA NA NA NA 1.66546445543134e-05
"152" "10QDcau3" "Dcau" "Subcanopy" 5.857166667 117.9576389 606013.4791 647505.9178 605709.4401 647445.2328 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 48.7 0 0 1 "0" 0 1791.7638 456.6582 0.00059 NA NA NA NA 3.30303330804555e-13
"153" "11HDCAU" "Dcau" "Subcanopy" 5.855 117.9428 604371.0235 647263.5983 604066.9845 647202.9133 21 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 76.5 0 0 NA "0" 0 149.3082 214.3387 0.000426121 NA NA NA NA 1.03440650569325e-22
"154" "11IDCAU1" "Dcau" "Subcanopy" 5.855116667 117.9435 604448.501 647276.6267 604144.462 647215.9417 17 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 89 0 0 1 "0" 0 226.7857 227.3671 0.000772407 NA NA NA NA 3.85547942522105e-14
"155" "11IDCAU10" "Dcau" "Subcanopy" 5.8559 117.9443833 604546.1483 647363.3936 604242.1093 647302.7086 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 72 0 0 1 "0" 0 324.433 314.134 0.002194581 NA NA NA NA 1.55207552162377e-06
"156" "11IDCAU11" "Dcau" "Subcanopy" 5.855816667 117.9443667 604544.3259 647354.1775 604240.2869 647293.4925 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 100 0 0 1 "0" 0 322.6106 304.9179 0.00273373 NA NA NA NA 0.000379297646512673
"157" "11IDCAU12" "Dcau" "Subcanopy" 5.856316667 117.9446167 604571.9112 647409.5023 604267.8722 647348.8173 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 42.5 0 0 1 "0" 0 350.1959 360.2427 0.004123923 NA NA NA NA 0.0266349670749838
"158" "11IDCAU13" "Dcau" "Subcanopy" 5.856266667 117.9444667 604555.3135 647403.9465 604251.2745 647343.2615 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 116.4 1 0 0 "0" 0 333.5982 354.6869 0.000856597 NA NA NA NA 13548.96
"159" "11IDCAU14" "Dcau" "Subcanopy" 5.85665 117.9441333 604518.3306 647446.2643 604214.2916 647385.5793 17 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 62.2 0 0 1 "0" 0 296.6153 397.0047 0.001217967 NA NA NA NA 8.74206548781574e-14
"160" "11IDCAU16" "Dcau" "Subcanopy" 5.85605 117.9440667 604511.0687 647379.9181 604207.0297 647319.2331 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 69.5 0 0 0 "0" 0 289.3534 330.6585 0.001247313 NA NA NA NA 5.6435532544967e-12
"161" "11IDCAU17" "Dcau" "Subcanopy" 5.856433333 117.9433667 604433.4984 647422.1678 604129.4594 647361.4828 20 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 52.5 0 0 0 "0" 0 211.7831 372.9082 0.001072331 NA NA NA NA 5.35239474529824e-12
"162" "11IDCAU18" "Dcau" "Subcanopy" 5.856633333 117.94325 604420.5411 647444.2573 604116.5021 647383.5723 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 42.5 0 0 1 "0" 0 198.8258 394.9977 0.001510792 NA NA NA NA 3.83493811034453e-08
"163" "11IDCAU2" "Dcau" "Subcanopy" 5.855516667 117.9435667 604455.8113 647320.8617 604151.7723 647260.1767 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 49.5 0 0 0 "0" 0 234.096 271.6021 0.000789757 NA NA NA NA 2.77693712858672e-15
"164" "11IDCAU3" "Dcau" "Subcanopy" 5.8552 117.9440167 604505.691 647285.9359 604201.652 647225.2509 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 120 1 0 0 "0" 0 283.9757 236.6763 0.00060585 2 1 3 1 14400
"165" "11IDCAU4" "Dcau" "Subcanopy" 5.854933333 117.9442667 604533.4188 647256.5006 604229.3798 647195.8156 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 49.5 0 0 0 "0" 0 311.7035 207.241 0.001126491 NA NA NA NA 3.9865914134389e-09
"166" "11IDCAU5" "Dcau" "Subcanopy" 5.855633333 117.9444833 604557.2692 647333.9305 604253.2302 647273.2455 20 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 65 1 0 1 "0" 0 335.5539 284.6709 0.000829846 NA NA NA NA 4225
"167" "11IDCAU6" "Dcau" "Subcanopy" 5.855716667 117.9444333 604551.718 647343.1343 604247.679 647282.4493 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 95.5 0 0 1 "0" 0 330.0027 293.8747 0.009548947 NA NA NA NA 3.60876651750771
"168" "11IDCAU7" "Dcau" "Subcanopy" 5.8556 117.9444167 604549.9019 647330.2329 604245.8629 647269.5479 18 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 65 0 NA NA "DEAD2012" 1 328.1866 280.9733 0.015566525 NA NA NA NA 13.9442240278861
"169" "11IDCAU8" "Dcau" "Subcanopy" 5.855283333 117.9443 604537.0405 647295.2016 604233.0015 647234.5166 21 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 42 0 0 0 "0" 0 315.3252 245.942 0.001894429 NA NA NA NA 7.27506006661899e-07
"170" "11IDCAU9" "Dcau" "Subcanopy" 5.85525 117.9444 604548.118 647291.535 604244.079 647230.85 21 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 42.5 0 0 0 "0" 0 326.4027 242.2754 0.001507591 NA NA NA NA 9.11086528893212e-10
"171" "11JDCAU1" "Dcau" "Subcanopy" 5.8561 117.9452333 604640.2171 647385.6632 604336.1781 647324.9782 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 42 0 0 0 "0" 0 418.5018 336.4036 0.001350557 NA NA NA NA 7.30585887609301e-15
"172" "11JDCAU2" "Dcau" "Subcanopy" 5.856266667 117.9456167 604682.6334 647404.1608 604378.5944 647343.4758 27 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 105 0 0 1 "0" 0 460.9181 354.9012 0.004747972 NA NA NA NA 0.00216682235519632
"173" "11JDCAU3" "Dcau" "Subcanopy" 5.856466667 117.9456167 604682.5962 647426.2721 604378.5572 647365.5871 25 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 76.3 1 0 0 "0" 0 460.8809 377.0125 0.060282745 NA NA NA NA 6150.46332645725
"174" "11JDCAU4" "Dcau" "Subcanopy" 5.856483333 117.94565 604686.2798 647428.1208 604382.2408 647367.4358 24 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 75 1 0 0 "0" 0 464.5645 378.8612 0.060421734 NA NA NA NA 5953.7733264736
"175" "11JDCAU5" "Dcau" "Subcanopy" 5.856216667 117.9456167 604682.6427 647398.633 604378.6037 647337.948 27 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 49.8 0 0 0 "0" 0 460.9274 349.3734 0.003387764 NA NA NA NA 2.24271453811143e-05
"176" "11JDCAU6" "Dcau" "Subcanopy" 5.856516667 117.9459667 604721.3364 647431.8652 604417.2974 647371.1802 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 46.5 0 0 0 "0" 0 499.6211 382.6056 0.003307286 NA NA NA NA 2.84763185945019e-07
"177" "11JDCAU7" "Dcau" "Subcanopy" 5.856083333 117.9463 604758.3177 647384.0195 604454.2787 647323.3345 20 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 45.7 1 0 0 "0" 0 536.6024 334.7599 0.000805578 0 0 0 0 2088.49
"178" "11KDCAU1" "Dcau" "Subcanopy" 5.856066667 117.9481667 604964.9888 647382.5256 604660.9498 647321.8406 26 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 58 1 0 0 "0" 0 743.2735 333.266 0.000366702 0 0 0 0 3364
"179" "11MDcau1" "Dcau" "Subcanopy" 5.85555 117.9511833 605299.0628 647325.9695 604995.0238 647265.2845 6.96708 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 78.5 0 0 0 "0" 0 1077.3475 276.7099 0.000557911 NA NA NA NA 3.17114925987082e-18
"180" "11NDcau1" "Dcau" "Subcanopy" 5.856483333 117.9527667 605474.1911 647429.4529 605170.1521 647368.7679 8.56986 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 130 1 0 1 "0" 0 1252.4758 380.1933 0.000277717 4 1 1 3 16900
"181" "11NDcau10" "Dcau" "Subcanopy" 5.8551 117.95175 605361.8883 647276.3253 605057.8493 647215.6403 5 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60.6 0 0 1 "0" 0 1140.173 227.0657 0.0090589 NA NA NA NA 3.4351172373195
"182" "11NDcau11" "Dcau" "Subcanopy" 5.855016667 117.9517 605356.3682 647267.1029 605052.3292 647206.4179 8 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 97.5 1 0 0 "0" 0 1134.6529 217.8433 0.000348639 NA NA NA NA 9506.25
"183" "11NDcau2" "Dcau" "Subcanopy" 5.8564 117.9533333 605536.9368 647420.3463 605232.8978 647359.6613 15.0834 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 46.5 0 0 0 "0" 0 1315.2215 371.0867 0.000494869 NA NA NA NA 4.95634494006384e-16
"184" "11NDcau3" "Dcau" "Subcanopy" 5.85625 117.9530667 605507.4488 647403.7127 605203.4098 647343.0277 6 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 45 0 0 0 "0" 0 1285.7335 354.4531 0.000824236 NA NA NA NA 1.28028149513466e-09
"185" "11NDcau4" "Dcau" "Subcanopy" 5.85625 117.9531 605511.1355 647403.719 605207.0965 647343.034 6.1195 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 54.2 0 0 1 "0" 0 1289.4202 354.4594 0.000750075 NA NA NA NA 1.97013537570377e-10
"186" "11NDcau5" "Dcau" "Subcanopy" 5.856366667 117.95325 605527.7206 647416.6455 605223.6816 647355.9605 17 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 91.8 0 0 0 "0" 0 1306.0053 367.3859 0.000578836 NA NA NA NA 3.22105866801481e-13
"187" "11NDcau6" "Dcau" "Subcanopy" 5.855966667 117.9532333 605525.9468 647372.4197 605221.9078 647311.7347 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 90 0 0 0 "0" 0 1304.2315 323.1601 0.000422089 NA NA NA NA 7.65791033269604e-20
"188" "11NDcau7" "Dcau" "Subcanopy" 5.85555 117.9527333 605470.6683 647326.2604 605166.6293 647265.5754 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 43.5 0 0 0 "0" 0 1248.953 277.0008 0.000414272 NA NA NA NA 5.54671670757145e-28
"189" "11NDcau8" "Dcau" "Subcanopy" 5.856016667 117.9528333 605481.6521 647377.8723 605177.6131 647317.1873 11 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 56.1 0 0 0 "0" 0 1259.9368 328.6127 0.000656904 NA NA NA NA 1.49279913389847e-12
