"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife" "seedlings" "Sum_FF2" "Sum_FF3"
"4120" "10HSpar02" "Spar" "Emergent" 5.857916667 117.9421 604292.9833 647585.9243 603988.9443 647525.2393 32 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 92 1 0 1 "0" 0 71.268 536.6647 189.424246783721 NA NA NA NA 8499.12934725129 0 2.05895920417088 0.0225584905926825
"4121" "10HSpar03" "Spar" "Emergent" 5.857866667 117.9422167 604305.9127 647580.4181 604001.8737 647519.7331 35 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 110 1 0 1 "0" 0 84.1974 531.1585 116.385875041875 NA NA NA NA 12101.5255920222 0 1.05805340947159 0.0118693566740817
"4122" "10HSpar04" "Spar" "Emergent" 5.857966667 117.94215 604298.5096 647591.4614 603994.4706 647530.7764 32 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 85 1 0 1 "0" 0 76.7943 542.2018 191.242958140803 NA NA NA NA 7260.46417097812 0 2.24991715459768 0.0232602619588881
"4123" "10ISpar01" "Spar" "Emergent" 5.8578 117.9434 604436.9312 647573.2677 604132.8922 647512.5827 19.99893 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 96 1 0 0 "0" 0 215.2159 524.0081 16.7308772635912 NA NA NA NA 9216.00000004566 0 0.174279971495742 0.00209257713766862
"4124" "10ISpar03" "Spar" "Emergent" 5.856883333 117.9445 604558.8856 647472.1291 604254.8466 647411.4441 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 72.4 1 NA NA "DEAD2014" 1 337.1703 422.8695 13.1028043466095 NA NA NA NA 5241.76000000391 0 0.180977960588528 0.0020827507105571
"4125" "10ISpar04" "Spar" "Emergent" 5.857066667 117.9441833 604523.7888 647492.3388 604219.7498 647431.6538 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 84 1 0 1 "0" 0 302.0735 443.0792 14.4687026370472 NA NA NA NA 7056.00000000391 0 0.172246459964848 0.00202927053489421
"4126" "10ISpar06" "Spar" "Emergent" 5.8578 117.9446333 604573.4731 647573.4973 604269.4341 647512.8123 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 1 0 0 "0" 0 351.7578 524.2377 10.9123865515817 NA NA NA NA 6400 0 0.136404831894771 0.00151237904675855
"4127" "10JSpar1" "Spar" "Emergent" 5.857066667 117.9453833 604656.6441 647492.5624 604352.6051 647431.8774 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 85 1 1 0 "0" 0 434.9288 443.3028 18.2851529814861 0 0 2 0 7225.0000018857 2 0.215119446841013 0.0027050689548328
"4128" "10JSpar2" "Spar" "Emergent" 5.857333333 117.9452833 604645.5232 647522.0254 604341.4842 647461.3404 15 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 67 1 0 0 "0" 0 423.8079 472.7658 14.6579107740183 NA NA NA NA 4489.0000018857 0 0.218774787671915 0.00252865994929035
"4129" "10JSpar3" "Spar" "Emergent" 5.85685 117.94605 604730.4967 647468.7328 604426.4577 647408.0478 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 1 1 0 "0" 0 508.7814 419.4732 39.6226676953519 NA NA NA NA 8100.00008200799 0 0.440251863281688 0.00517226498802335
"4130" "10JSpar4" "Spar" "Emergent" 5.85735 117.94635 604763.6173 647524.067 604459.5783 647463.382 15 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 1 1 0 "0" 0 541.902 474.8074 16.5063027421336 33 0 24 0 8100 57 0.183403363801484 0.00215516104756437
"4131" "10KSpar1" "Spar" "Emergent" 5.857516667 117.9468833 604822.6294 647542.5927 604518.5904 647481.9077 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 70 1 0 0 "0" 0 600.9141 493.3331 9.57915647746024 NA NA NA NA 4900 0 0.136845092535146 0.00156137352461071
"4132" "10KSpar2" "Spar" "Emergent" 5.85755 117.94755 604896.4353 647546.4024 604592.3963 647485.7174 22.22173 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 80 0 0 1 "0" 0 674.72 497.1428 11.2853885697236 NA NA NA NA 5.01338963780895e-15 0 0.141067357121544 0.00164878229808788
"4133" "10KSpar3" "Spar" "Emergent" 5.856833333 117.9483833 604988.8261 647467.326 604684.7871 647406.641 21 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 74 0 0 0 "0" 0 767.1108 418.0664 10.2487276670217 NA NA NA NA 6.61270772969353e-12 0 0.138496319824617 0.00165525621777705
"4134" "10KSpar4" "Spar" "Emergent" 5.856966667 117.94795 604940.8293 647481.9859 604636.7903 647421.3009 26 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 93 1 0 1 "0" 0 719.114 432.7263 9.78102287603972 NA NA NA NA 8649 0 0.105172288989674 0.00126652901490545
"4135" "10KSpar5" "Spar" "Emergent" 5.857766667 117.94805 604951.7513 647570.4499 604647.7123 647509.7649 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 1 0 1 "0" 0 730.036 521.1903 10.7672878623024 NA NA NA NA 8100 0 0.11963653180336 0.00139726433281905
"4136" "10KSpar8" "Spar" "Emergent" 5.857283333 117.9475833 604900.1718 647516.9269 604596.1328 647456.2419 25.75446 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 0 0 1 "0" 0 678.4565 467.6673 13.5329893493765 NA NA NA NA 6.09343626665188e-13 0 0.150366548326406 0.00174747175838479
"4137" "10LSPAR1" "Spar" "Emergent" 5.8582 117.9499833 605165.7111 647618.7195 604861.6721 647558.0345 19 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 78 0 0 0 "0" 0 943.9958 569.4599 8.65278386478816 NA NA NA NA 4.20942021860135e-08 0 0.110933126471643 0.00148338744547266
"4138" "10LSPAR2" "Spar" "Emergent" 5.857983333 117.9485 605001.5315 647594.4879 604697.4925 647533.8029 26 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 93 1 0 1 "0" 0 779.8162 545.2283 12.6830994389041 NA NA NA NA 8649.00000000687 0 0.136377413321549 0.00174105448539883
"4139" "10LSPAR3" "Spar" "Emergent" 5.857816667 117.9488167 605036.6254 647576.1211 604732.5864 647515.4361 30 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 62 1 0 1 "0" 0 814.9101 526.8615 8.3508337889524 NA NA NA NA 3844.00000000687 0 0.134690867563748 0.00150267267747358
"4140" "10NSpar1" "Spar" "Emergent" 5.856633333 117.9517333 605359.752 647445.8423 605055.713 647385.1573 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 74 1 0 0 "0" 0 1138.0367 396.5827 3.47579097761587 1 10 0 1 5476 12 0.0469701483461604 0.000523509407113032
"4141" "10NSpar2" "Spar" "Emergent" 5.85805 117.9523833 605431.4498 647602.5863 605127.4108 647541.9013 10 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 52 0 0 0 "0" 0 1209.7345 553.3267 3.56316819574618 NA NA NA NA 8.74288148781618e-38 0 0.0685224653028111 0.000778214271970646
"4142" "10OSpar1" "Spar" "Emergent" 5.857916667 117.9537 605577.2504 647588.093 605273.2114 647527.408 10 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 75 1 1 0 "0" 0 1355.5351 538.8334 6.43170816005777 NA NA NA NA 5625 0 0.0857561088007703 0.000941450010615853
"4143" "10OSpar2" "Spar" "Emergent" 5.856783333 117.9549167 605712.1679 647463.0243 605408.1289 647402.3393 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 59.2 0 0 0 "0" 0 1490.4526 413.7647 8.83216275822137 NA NA NA NA 1.1881898028354e-15 0 0.149191938483469 0.00147079842044736
"4144" "10PSpar1" "Spar" "Emergent" 5.85682 117.95639 605875.2747 647467.3557 605571.2357 647406.6707 11 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 97 1 1 0 "0" 0 1653.5594 418.0961 52.3897623385942 NA NA NA NA 9409.00231019618 0 0.54010064266592 0.00529795775778709
"4145" "10PSpar10" "Spar" "Emergent" 5.85764 117.95576 605805.3711 647557.8935 605501.3321 647497.2085 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 100 0 0 0 "0" 0 1583.6558 508.6339 45.6349452620381 NA NA NA NA 0.000381335738695558 0 0.456349452620381 0.00517722764998033
"4146" "10PSpar11" "Spar" "Emergent" 5.85786 117.95576 605805.3297 647582.2159 605501.2907 647521.5309 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 1 0 0 "0" 0 1583.6144 532.9563 36.2766795872418 NA NA NA NA 6400.00000715245 0 0.453458494840523 0.00502221640942795
"4147" "10PSpar12" "Spar" "Emergent" 5.85807 117.95559 605786.469 647605.4008 605482.43 647544.7158 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 85 1 0 0 "0" 0 1564.7537 556.1412 44.0009357109958 NA NA NA NA 7225.00003003106 0 0.517658067188186 0.00538487783075756
"4148" "10PSpar13" "Spar" "Emergent" 5.85819 117.95536 605760.9824 647618.6243 605456.9434 647557.9393 6.20722 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 120 1 1 0 "0" 0 1539.2671 569.3647 54.1295218023263 NA NA NA NA 14400.0000941413 0 0.451079348352719 0.00487931115388197
"4149" "10PSpar14" "Spar" "Emergent" 5.85806 117.95515 605737.7572 647604.2123 605433.7182 647543.5273 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 100 1 1 0 "0" 0 1516.0419 554.9527 36.7443733961048 NA NA NA NA 10000.0000709583 0 0.367443733961048 0.00360674469716958
"4150" "10PSpar15" "Spar" "Emergent" 5.85758 117.95519 605742.276 647551.1526 605438.237 647490.4676 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 60 0 0 0 "0" 0 1520.5607 501.893 15.3244632070067 NA NA NA NA 5.6082137049973e-13 0 0.255407720116779 0.00260265907700232
"4151" "10PSpar16" "Spar" "Emergent" 5.85752 117.95567 605795.4295 647544.6097 605491.3905 647483.9247 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 100 0 0 0 "0" 0 1573.7142 495.3501 33.5819923049161 NA NA NA NA 1.57317553442877e-08 0 0.335819923049161 0.0035995391483845
"4152" "10PSpar17" "Spar" "Emergent" 5.85696 117.95582 605812.1419 647482.7262 605508.1029 647422.0412 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 85 0 0 1 "0" 0 1590.4266 433.4666 28.4179138905954 NA NA NA NA 1.13164131295031e-08 0 0.334328398712887 0.00329876421854728
"4153" "10PSpar18" "Spar" "Emergent" 5.85706 117.95541 605766.7307 647493.7046 605462.6917 647433.0196 11 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 140 1 0 1 "0" 0 1545.0154 444.445 23.9136005609133 NA NA NA NA 19600 0 0.170811432577952 0.00183201790785347
"4154" "10PSpar2" "Spar" "Emergent" 5.85719 117.95651 605888.4906 647508.2843 605584.4516 647447.5993 7.36287 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 105 1 0 0 "0" 0 1666.7753 459.0247 35.7870733966288 NA NA NA NA 11025.000000015 0 0.340829270444084 0.0034219688165345
"4155" "10PSpar4" "Spar" "Emergent" 5.85812 117.95613 605846.2445 647611.0305 605542.2055 647550.3455 10 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 105 0 1 0 "0" 0 1624.5292 561.7709 75.6427931663347 NA NA NA NA 0.0355070114752273 0 0.720407553965092 0.00830829347289986
"4156" "10PSpar5" "Spar" "Emergent" 5.85809 117.95597 605828.5361 647607.6836 605524.4971 647546.9986 10 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 0 0 "0" 0 1606.8208 558.424 40.2854240122323 NA NA NA NA 8100.00000032469 0 0.447615822358137 0.00519111284546374
"4157" "10PSpar6" "Spar" "Emergent" 5.85782 117.95631 605866.2293 647577.8974 605562.1903 647517.2124 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 90 0 0 0 "0" 0 1644.514 528.6378 176.134812415837 NA NA NA NA 42.1366586327053 0 1.95705347128708 0.024366831230204
"4158" "10PSpar7" "Spar" "Emergent" 5.85785 117.95625 605859.5809 647581.2028 605555.5419 647520.5178 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80.4 1 0 0 "0" 0 1637.8656 531.9432 57.5440525084674 NA NA NA NA 6464.86161590314 0 0.715722046125216 0.00939929249300197
"4159" "10PSpar8" "Spar" "Emergent" 5.85779 117.95615 605848.5209 647574.5505 605544.4819 647513.8655 10 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 67 1 0 0 "0" 0 1626.8056 525.2909 54.4984856762314 NA NA NA NA 4489.70161591327 0 0.813410233973604 0.00958518490786686
"4160" "10PSpar9" "Spar" "Emergent" 5.85756 117.95592 605823.1002 647549.0791 605519.0612 647488.3941 9 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 0 0 0 "0" 0 1601.3849 499.8195 35.3605916242412 NA NA NA NA 1.23147898753668e-07 0 0.392895462491569 0.0044604655995864
"4161" "10QSpar1" "Spar" "Emergent" 5.856666667 117.9572778 605973.5948 647450.5712 605669.5558 647389.8862 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 130 0 0 1 "0" 0 1751.8795 401.3116 20.9870086006595 NA NA NA NA 8.67925391515012e-17 0 0.16143852769738 0.00162221034818946
"4162" "10QSpar10" "Spar" "Emergent" 5.856861111 117.9581944 606075.0379 647472.2414 605770.9989 647411.5564 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 50 0 0 1 "0" 0 1853.3226 422.9818 4.4217018205474 NA NA NA NA 6.22891183452394e-33 0 0.088434036410948 0.000927452145261656
"4163" "10QSpar11" "Spar" "Emergent" 5.857305556 117.9566944 605908.8843 647521.0946 605604.8453 647460.4096 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 65 0 0 0 "0" 0 1687.169 471.835 36.6263123700834 NA NA NA NA 0.000408962932322387 0 0.563481728770514 0.00539707719538618
"4164" "10QSpar12" "Spar" "Emergent" 5.858305556 117.9571389 605957.9078 647631.7353 605653.8688 647571.0503 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 1 1 1 "0" 0 1736.1925 582.4757 34.8329120396996 NA NA NA NA 6400.00000020168 0 0.435411400496245 0.00483997882250527
"4165" "10QSpar13" "Spar" "Emergent" 5.857888889 117.9571111 605954.9085 647585.6647 605650.8695 647524.9797 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 58.3 1 0 0 "0" 0 1733.1932 536.4051 18.6492221156103 NA NA NA NA 3398.89000000015 0 0.319883741262612 0.00335678336101159
"4166" "10QSpar14" "Spar" "Emergent" 5.857861111 117.9571111 605954.9138 647582.5936 605650.8748 647521.9086 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 60 0 0 0 "0" 0 1733.1985 533.334 389.876030473586 NA NA NA NA 416.222169686589 0 6.49793384122643 0.109323629876623
"4167" "10QSpar15" "Spar" "Emergent" 5.85775 117.9573056 605976.4684 647570.3463 605672.4294 647509.6613 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 95 0 0 0 "0" 0 1754.7531 521.0867 58.7115138271151 NA NA NA NA 0.0136942302581087 0 0.618015935022264 0.00644313773567778
"4168" "10QSpar2" "Spar" "Emergent" 5.857111111 117.9568611 605927.3769 647499.6289 605623.3379 647438.9439 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 130 1 0 1 "0" 0 1705.6616 450.3693 34.3786947576172 NA NA NA NA 16900.0000000139 0 0.264451498135517 0.00276581958302426
"4169" "10QSpar3" "Spar" "Emergent" 5.857361111 117.9571111 605955.008 647527.3152 605650.969 647466.6302 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 78 0 0 0 "0" 0 1733.2927 478.0556 25.5505598939834 NA NA NA NA 1.70605776889767e-08 0 0.327571280692094 0.00324916853444783
"4170" "10QSpar4" "Spar" "Emergent" 5.857638889 117.9574444 605991.8563 647558.0884 605687.8173 647497.4034 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 120 1 0 0 "0" 0 1770.141 508.8288 27.4415128909991 NA NA NA NA 14400.0000000001 0 0.22867927409166 0.00263871113516869
"4171" "10QSpar5" "Spar" "Emergent" 5.858361111 117.95775 606025.554 647637.9927 605721.515 647577.3077 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 55 0 0 0 "0" 0 1803.8387 588.7331 22.6824531390461 NA NA NA NA 1.40973597931024e-08 0 0.412408238891746 0.00459801622395505
"4172" "10QSpar6" "Spar" "Emergent" 5.85775 117.9576944 606019.5136 647570.4197 605715.4746 647509.7347 10.59337 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 84.2 0 0 0 "0" 0 1797.7983 521.1601 34.6313417814799 NA NA NA NA 7.98038872455985e-06 0 0.411298595979571 0.0042967630401261
"4173" "10QSpar7" "Spar" "Emergent" 5.858027778 117.9579167 606044.0727 647601.172 605740.0337 647540.487 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 70 1 NA 0 "DEAD2014" 1 1822.3574 551.9124 371.640743599776 0 0 0 0 5233.43602760434 0 5.30915347999681 0.0547880038865943
"4174" "10QSpar8" "Spar" "Emergent" 5.858 117.9578889 606041.0001 647598.0957 605736.9611 647537.4107 8 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 97 1 0 NA "0" 0 1819.2848 548.8361 376.996703749128 NA NA NA NA 9742.43602760434 0 3.88656395617657 0.0548434139210925
"4175" "10QSpar9" "Spar" "Emergent" 5.857916667 117.9583333 606090.2167 647588.9666 605786.1777 647528.2816 7 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 71.1 0 NA NA "DEAD2014" 1 1868.5014 539.707 12.2738201838522 NA NA NA NA 2.71991952906914e-11 0 0.172627569393139 0.0019262256513335
"4176" "11HSPAR1" "Spar" "Emergent" 5.856033333 117.9429833 604391.1254 647377.8739 604087.0864 647317.1889 19.24049 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 100 1 0 0 "0" 0 169.4101 328.6143 20.626787923457 1 4 7 13 10000 25 0.20626787923457 0.00208916493583961
"4177" "11HSPAR2" "Spar" "Emergent" 5.85565 117.9426833 604357.9827 647335.4382 604053.9437 647274.7532 20 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 102.6 1 0 0 "0" 0 136.2674 286.1786 15.2732370815618 NA NA NA NA 10526.76 0 0.148861959859276 0.00155228504129052
"4178" "11HSPAR3" "Spar" "Emergent" 5.856116667 117.9419167 604273.0236 647386.8888 603968.9846 647326.2038 34 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 98 1 0 0 "0" 0 51.3083 337.6292 12.933953706981 NA NA NA NA 9604.00000001136 0 0.13197911945899 0.0015414320959474
"4179" "11HSPAR4" "Spar" "Emergent" 5.856366667 117.9421667 604300.6554 647414.5743 603996.6164 647353.8893 35 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 69 1 0 0 "0" 0 78.9401 365.3147 11.9041085002081 NA NA NA NA 4761.00000001136 0 0.172523311597219 0.00175469656741038
"4180" "11HSPAR5" "Spar" "Emergent" 5.855716667 117.9423833 604324.7564 647342.753 604020.7174 647282.068 28.64421 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 100 0 0 0 "0" 0 103.0411 293.4934 22.4403599895834 NA NA NA NA 5.88191693412015e-07 0 0.224403599895834 0.00230366253098413
"4181" "11HSPAR6" "Spar" "Emergent" 5.856583333 117.9428167 604372.5785 647438.6489 604068.5395 647377.9639 18.06073 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 111 1 1 0 "0" 0 150.8632 389.3893 16.64073605536 NA NA NA NA 12321 0 0.149916541039279 0.0016081096888644
"4182" "11ISPAR1" "Spar" "Emergent" 5.8562 117.9441167 604516.5764 647396.5109 604212.5374 647335.8259 15.00888 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 1 0 0 "0" 0 294.8611 347.2513 13.4111362110957 NA NA NA NA 6400 0 0.167639202638696 0.00190364927330496
"4183" "11ISPAR2" "Spar" "Emergent" 5.855733333 117.9434833 604446.5376 647344.8 604142.4986 647284.115 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 110 1 1 0 "0" 0 224.8223 295.5404 24.833116721708 NA NA NA NA 12100.0000000714 0 0.225755606560981 0.00255569616946939
"4184" "11ISPAR3" "Spar" "Emergent" 5.855866667 117.9437833 604479.7267 647359.5967 604175.6877 647298.9117 17 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 56 1 0 0 "0" 0 258.0114 310.3371 15.9107522293849 NA NA NA NA 3136.00000007565 0 0.284120575524729 0.00276853079347306
"4185" "11ISPAR4" "Spar" "Emergent" 5.85615 117.9436167 604461.2293 647390.89 604157.1903 647330.205 17 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 0 0 1 "0" 0 239.514 341.6304 131.919593283704 NA NA NA NA 14.7600494693531 0 1.6489949160463 0.0140012579365977
"4186" "11ISPAR5" "Spar" "Emergent" 5.856133333 117.9435333 604451.9989 647389.0318 604147.9599 647328.3468 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 126 1 0 0 "0" 0 230.2836 339.7722 28.8513160438792 NA NA NA NA 15876.0000000053 0 0.228978698760946 0.00263820148102375
"4187" "11JSPAR1" "Spar" "Emergent" 5.855916667 117.9467 604802.634 647365.6681 604498.595 647304.9831 24.8092 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 81.6 1 0 0 "0" 0 580.9187 316.4085 32.7859778591588 NA NA NA NA 6658.56011020958 0 0.401788944352437 0.00496423305854142
"4188" "11JSPAR10" "Spar" "Emergent" 5.856633333 117.94615 604741.6083 647444.7975 604437.5693 647384.1125 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 80 1 0 0 "0" 0 519.893 395.5379 100.826559998412 NA NA NA NA 6400.99372501116 0 1.26033199998015 0.015177560206857
"4189" "11JSPAR11" "Spar" "Emergent" 5.856633333 117.9463667 604765.5998 647444.838 604461.5608 647384.153 17 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 105 1 0 1 "0" 0 543.8845 395.5784 240.365694314911 NA NA NA NA 11063.2411880851 0 2.28919708871344 0.0241524354265112
"4190" "11JSPAR12" "Spar" "Emergent" 5.856583333 117.94625 604752.6889 647439.2884 604448.6499 647378.6034 15 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 61.5 1 0 1 "0" 0 530.9736 390.0288 278.843004542634 NA NA NA NA 3902.12108262838 0 4.53403259418916 0.0439223406059015
"4191" "11JSPAR13" "Spar" "Emergent" 5.8566 117.9463 604758.2215 647441.1404 604454.1825 647380.4554 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 110 1 0 1 "0" 0 536.5062 391.8808 424.998095308408 NA NA NA NA 12256.4921011482 0 3.86361904825825 0.0503592391419598
"4192" "11JSPAR2" "Spar" "Emergent" 5.856066667 117.94645 604774.9278 647382.2049 604470.8888 647321.5199 16.93679 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 56 1 0 1 "0" 0 553.2125 332.9453 82.4744558343532 NA NA NA NA 3143.84911792344 0 1.47275813989916 0.0160087033884039
"4193" "11JSPAR3" "Spar" "Emergent" 5.855366667 117.9461833 604745.531 647304.7657 604441.492 647244.0807 26.49042 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 58.3 1 0 1 "0" 0 523.8157 255.5061 33.75656190972 NA NA NA NA 3398.92181351809 0 0.579014784043225 0.00758375354228088
"4194" "11JSPAR4" "Spar" "Emergent" 5.855166667 117.9461333 604740.0326 647282.645 604435.9936 647221.96 31 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 79.5 1 0 0 "0" 0 518.3173 233.3854 23.9737274070713 NA NA NA NA 6320.2506375236 0 0.301556319585802 0.00429955757474095
"4195" "11JSPAR5" "Spar" "Emergent" 5.855483333 117.9460833 604734.438 647317.6452 604430.399 647256.9602 19.27096 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 70 1 0 1 "0" 0 512.7227 268.3856 39.7633501479106 NA NA NA NA 4900.03228479733 0 0.568047859255865 0.00794104940478277
"4196" "11JSPAR6" "Spar" "Emergent" 5.855666667 117.946 604725.1814 647337.8984 604421.1424 647277.2134 27 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 80 1 1 0 "0" 0 503.4661 288.6388 30.0968184007278 NA NA NA NA 6400.0011085832 0 0.376210230009098 0.00501259561475394
"4197" "11JSPAR7" "Spar" "Emergent" 5.855966667 117.946 604725.1256 647371.0653 604421.0866 647310.3803 28 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 65 0 1 1 "0" 0 503.4103 321.8057 29.7200564383034 NA NA NA NA 0.000165201762390644 0 0.45723163751236 0.00553300262310692
"4198" "11JSPAR8" "Spar" "Emergent" 5.8561 117.9461833 604745.3944 647385.8404 604441.3554 647325.1554 25 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 90 1 0 0 "0" 0 523.6791 336.5808 35.7233996574132 NA NA NA NA 8100.00000557553 0 0.396926662860146 0.00503981116166793
"4199" "11JSPAR9" "Spar" "Emergent" 5.856083333 117.9465333 604784.1471 647384.063 604480.1081 647323.378 16 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 95 1 0 1 "0" 0 562.4318 334.8034 97.3541896750603 NA NA NA NA 9032.84922082328 0 1.024780943948 0.0159683540591597
"4200" "11KSPAR1" "Spar" "Emergent" 5.85605 117.9470667 604843.2076 647380.4774 604539.1686 647319.7924 24 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 73.5 1 0 0 "0" 0 621.4923 331.2178 14.9443107121757 NA NA NA NA 5402.2500000006 0 0.203323955267697 0.00243858356250409
"4201" "11LSPAR1" "Spar" "Emergent" 5.856383333 117.94825 604974.1521 647417.5507 604670.1131 647356.8657 23.98174 "A1" "Shorea_parvifolia" 50 0.36 0.272373411 "dry" 70 1 NA 0 "DEAD2012" 1 752.4368 368.2911 6.14192132011613 NA NA NA NA 4900 0 0.0877417331445162 0.00101161122076508
"4202" "11OSpar1" "Spar" "Emergent" 5.85551 117.95341 605545.5955 647321.9653 605241.5565 647261.2803 5 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 72 1 0 0 "0" 0 1323.8802 272.7057 4.77381449529058 0 0 0 0 5184 0 0.0663029791012581 0.000700561915223949
"4203" "11OSpar2" "Spar" "Emergent" 5.85536 117.95341 605545.6237 647305.3818 605241.5847 647244.6968 6 "A2" "Shorea_parvifolia" 50 0.36 0.272373411 "wet" 60.4 0 0 0 "0" 0 1323.9084 256.1222 20.0350063378106 NA NA NA NA 0.0442824136254123 0 0.331705402943884 0.00437532209304177
